DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
40824102,Quinten Post,C/UTIL,GSW,NOP,,4400,13.25,8.22,13.25,8.22,1.8681818181818184,0.06,0.026043962154778284,0,0,118.4982,228.6794,8.22358,4.125,7.375,11.375,14,19.0063,24.875,7.9293,3.85,7.05,11.05,13.7,18.6,24.351,7.9293,3.85,7.05,11.05,13.7,18.6,24.351,8.12163,4.1,7.3,11.25,13.9,18.7025,24.4015,5.58049,5.51371,5.51371,5.46721,4.11708,9.78622,0.81275,0.683167,1.51734,0.3185,1.19883,0.959585,0.185166,0.218917,0.5765
40824216,Clint Capela,C/UTIL,HOU,ORL,,3200,0,8.08,,8.08,2.525,0.06,0.03412900347350679,0,0,115.3213,225.21859999999998,8.08,4.625,7.125,10.25,12.375,16.2563,20.8762,8.4844,4.725,7.5,11,13.25,17.3,22.2505,8.4844,4.725,7.5,11,13.25,17.3,22.2505,8.41157,4.75,7.425,10.9,13.05,17.1,22.1505,4.44929,4.81698,4.81698,4.7342,1.44509,10.8876,0.578583,0.0146667,3.68708,0.813,2.87408,0.42025,0.272583,0.36225,0.1405
40824170,Moussa Cisse,C/UTIL,DAL,POR,,3600,8.25,8,8.25,8,2.2222222222222223,0.06,0.03604392083878726,0,0,115.4618,234.377,8.00225,4.75,7.25,10.2812,12.25,15.75,20.0012,8.34463,4.75,7.55,11,13.05,16.75,21.652,8.34463,4.75,7.55,11,13.05,16.75,21.652,8.37213,4.9,7.6,10.9,12.9,16.6025,21.2005,4.35006,4.7547,4.7547,4.60379,1.83746,10.1557,0.451167,0.188583,2.27709,0.557167,1.71992,1.18113,0.439,0.340708,0.519417
40824249,Micah Peavy,SF/PF/F/UTIL,NOP,GSW,,3100,2.75,7.77,2.75,7.77,2.5064516129032257,0.4,0.2718773036020258,0,0,110.1812,228.6794,7.77117,4.75,7.5,10.875,13,16.625,21.75,7.77537,4.6,7.5,11.05,13.2,17,22.45,7.77537,4.6,7.5,11.05,13.2,17,22.45,7.7982,4.7,7.5,10.95,13.1,16.75,21.7515,4.6822,4.87206,4.87206,4.71345,3.51242,10.7311,0.857333,0.374584,1.5795,0.45,1.1295,1.08192,0.427917,0.092,0.423583
40824246,Sidy Cissoko,SG/G/UTIL,POR,DAL,,3100,4.5,7.48,4.5,7.48,2.412903225806452,0.29,0.19751352141137646,0,0,118.9152,234.377,7.47742,4.75,7.25,10.5,12.5,15.875,20.7512,7.719,4.75,7.6,10.95,13.05,17.05,22.25,7.719,4.75,7.6,10.95,13.05,17.05,22.25,7.7175,4.9,7.625,10.8,12.8,16.65,21.55,4.4028,4.76996,4.76996,4.57616,2.51238,12.7904,0.684042,0.215584,1.37267,0.313917,1.05875,1.66596,0.486416,0.1845,0.488292
40824201,Cody Williams,SF/F/UTIL,UTA,CHI,,3300,2.5,7.21,2.5,7.21,2.1848484848484846,0.11,0.06348867902570474,0,0,118.8193,242.0745,7.20833,4.25,6.75,9.875,11.75,15.375,20.25,7.30817,4.2,6.875,10.15,12.05,15.85,21.0505,7.30817,4.2,6.875,10.15,12.05,15.85,21.0505,7.41967,4.3,6.95,10.25,12.05,15.75,20.801,4.33813,4.5998,4.5998,4.48707,2.85275,12.2809,0.62725,0.33525,1.42941,0.332667,1.09675,1.04183,0.293333,0.318916,0.501666
40824352,Jae'Sean Tate,SF/PF/F/UTIL,HOU,ORL,,3000,0,6.98,,6.98,2.326666666666667,0.8,0.5523467425570172,0,0,115.3213,225.21859999999998,6.98008,3.75,6.25,9.40625,11.375,15.5,20.7512,7.15103,3.6,6.325,9.7,11.8,16.05,21.251,7.15103,3.6,6.325,9.7,11.8,16.05,21.251,7.10103,3.7,6.3,9.6,11.6,15.75,21.0505,4.46933,4.69191,4.69191,4.55032,2.40559,9.86444,0.709,0.188,1.68275,0.361583,1.32117,1.03708,0.401166,0.0884167,0.316916
40824307,Isaiah Livers,PF/F/UTIL,PHX,ATL,,3000,13.25,6.75,13.25,6.75,2.25,0.79,0.5643946644163693,0,0,113.8815,226.703,6.75183,3.875,6.375,9.375,11.125,14.5,18.3762,7.19223,4.1,6.825,10.1,12.05,15.9,20.35,7.19223,4.1,6.825,10.1,12.05,15.9,20.35,7.15007,4.1,6.8,9.9,11.8,15.45,19.7505,4.11267,4.59955,4.59955,4.37226,2.05533,15.7152,0.282167,0.394334,1.42983,0.327667,1.10216,0.7765,0.578084,0.390083,0.488667
40824428,Noah Penda,SG/SF/F/G/UTIL,ORL,HOU,,3000,0,6.68,,6.68,2.2266666666666666,0.91,0.6137892670907824,0,0,109.8973,225.21859999999998,6.6825,3.375,6.125,9.25,11.125,14.7563,20,6.74903,3.45,6.2,9.3,11.35,15.3,20.251,6.74903,3.45,6.2,9.3,11.35,15.3,20.251,6.8132,3.6,6.2,9.35,11.35,15.15,20.1505,4.35368,4.52906,4.52906,4.43349,2.92475,9.60734,0.64275,0.342,1.21359,0.378666,0.834918,0.88425,0.25625,0.2415,0.366666
40824265,Duop Reath,C/UTIL,POR,DAL,,3000,0,6.67,,6.67,2.223333333333333,0.53,0.35470097541519474,0,0,118.9152,234.377,6.6695,4.5,7.375,11,13.375,18,23.8762,6.63343,4.55,7.4,11,13.4,18.1025,23.8505,6.63343,4.55,7.4,11,13.4,18.1025,23.8505,6.69643,4.6,7.45,11.05,13.4,18.1,23.9505,5.16155,5.21623,5.21623,5.15625,3.39821,12.5807,0.7625,0.474041,1.38896,0.331625,1.05734,1.40188,0.179209,0.268791,0.298416
40824387,Rayan Rupert,PG/SG/G/UTIL,POR,DAL,,3000,3.75,6.35,3.75,6.35,2.1166666666666663,0.78,0.5304903794632317,0,0,118.9152,234.377,6.35067,3.875,6.5,9.75,11.875,15.875,20.875,6.317,3.85,6.55,9.95,11.95,15.9525,21.15,6.317,3.85,6.55,9.95,11.95,15.9525,21.15,6.32683,3.85,6.55,9.75,11.85,15.6,20.65,4.5552,4.65549,4.65549,4.51162,3.00284,10.3272,0.624375,0.449291,1.0585,0.268916,0.789584,1.35266,0.33925,0.0737917,0.356333
40824218,Asa Newell,PF/F/UTIL,ATL,PHX,,3200,9.75,5.22,9.75,5.22,1.6312499999999999,0.05,0.018577649989795216,0,0,112.8215,226.703,5.21633,2.5,5,7.75,9.75,13.5,18.25,4.9443,2.35,4.6,7.55,9.4,13.1,17.55,4.9443,2.35,4.6,7.55,9.4,13.1,17.55,5.08863,2.45,4.725,7.7,9.5,13.25,17.5505,4.13617,4.05276,4.05276,4.03096,2.77525,6.74048,0.622666,0.348166,1.16742,0.274667,0.892752,0.71575,0.0731667,0.075,0.37825
40824365,Dalen Terry,PF/F/UTIL,CHI,UTA,,3000,0,4.4,,4.4,1.4666666666666668,0.19,0.07944547149068446,0,0,123.2552,242.0745,4.39575,1.5,3.375,6.125,8.125,12.5,18.125,4.63837,1.5,3.4,6.55,8.8,13.2,19.2005,4.63837,1.5,3.4,6.55,8.8,13.2,19.2005,4.5627,1.5,3.45,6.4125,8.5575,12.95,18.8005,4.04913,4.33186,4.33186,4.20854,0.882667,5.25118,0.24225,0.0865,0.86075,0.207334,0.653417,1.0635,0.301416,0.10875,0.155667
40824240,Jevon Carter,PG/SG/G/UTIL,CHI,UTA,,3200,0,4.21,,4.21,1.315625,0.2,0.09734201325772193,0,0,123.2552,242.0745,4.21208,1.75,3.25,5.25,6.51875,9,12.375,4.16533,1.75,3.25,5.2,6.5,9,12.2505,4.16533,1.75,3.25,5.2,6.5,9,12.2505,4.14333,1.85,3.25,5.1,6.3575,8.85,12.2,2.74023,2.71417,2.71417,2.64329,1.74292,4.5178,0.227916,0.393167,0.43575,0.09925,0.3365,0.649335,0.202,0.0405833,0.185916
40824197,Walter Clayton Jr.,PG/SG/G/UTIL,UTA,CHI,,3400,0,4.19,,4.19,1.2323529411764707,0.15,0.05871288499197449,0,0,118.8193,242.0745,4.18617,1.375,3.125,5.875,7.5,11.125,15.875,4.27883,1.35,3.25,6.1,7.9,11.5,16.55,4.27883,1.35,3.25,6.1,7.9,11.5,16.55,4.2965,1.35,3.25,6.1,7.8,11.35,16.3005,3.59283,3.78155,3.78155,3.67456,1.71375,6.18061,0.415083,0.174333,0.7175,0.166083,0.551417,0.550917,0.252333,0.0946665,0.286917
40824253,Trayce Jackson-Davis,C/UTIL,GSW,NOP,,3100,4.75,4.16,4.75,4.16,1.3419354838709678,0.05,0.013666169245594759,0,0,118.4982,228.6794,4.15967,0.625,3,6,8.75,13.375,19.125,4.26213,0.6,2.95,6.3,8.95,13.75,19.7005,4.26213,0.6,2.95,6.3,8.95,13.75,19.7005,4.28497,0.6,3,6.3625,8.9,13.75,19.7005,4.41091,4.59017,4.59017,4.57682,1.51284,4.27031,0.626917,0.0085,1.26575,0.285167,0.980583,0.509833,0.0650833,0.15675,0.111584
40824294,Nigel Hayes-Davis,SF/PF/F/UTIL,PHX,ATL,,3000,0,3.65,,3.65,1.2166666666666668,0.25,0.10316936811335561,0,0,113.8815,226.703,3.64517,1,3.25,5.875,7.875,11.75,17.1262,3.69397,1,3.25,6.1625,7.95,12.1,17.9005,3.69397,1,3.25,6.1625,7.95,12.1,17.9005,3.6943,1.2,3.25,6.1,7.95,11.855,17.351,3.9357,4.07682,4.07682,3.96631,2.11892,4.99864,0.492083,0.229916,0.547167,0.117167,0.43,0.451333,0.259416,0.0639167,0.255583
40824420,Jamal Cain,SF/PF/F/UTIL,ORL,HOU,,3000,0,3.24,,3.24,1.08,0.2,0.07343630068549684,0,0,109.8973,225.21859999999998,3.237,0,2.125,4.875,6.875,11.3813,16.75,3.15467,0,2.1,4.7,6.85,11.2525,16.4,3.15467,0,2.1,4.7,6.85,11.2525,16.4,3.2225,0,2.25,4.95,6.85,11.3025,16.4,3.85166,3.84631,3.84631,3.82798,1.88658,3.55257,0.427583,0.178083,0.5965,0.179667,0.416833,0.237166,0.111833,0.055,0.235167
40824223,Pat Spencer,PG/SG/G/UTIL,GSW,NOP,,3200,6,3.21,6,3.21,1.0031249999999998,0.18,0.06588891054768665,0,0,118.4982,228.6794,3.21367,0.625,2.125,4.75,7,11.125,16.5012,3.233,0.5,2.1,4.9,6.95,11.4,16.85,3.233,0.5,2.1,4.9,6.95,11.4,16.85,3.2445,0.6,2.1,4.85,6.95,11.4,16.601,3.77745,3.87555,3.87555,3.82043,1.15367,4.31633,0.308917,0.1195,0.687167,0.153833,0.533333,0.610834,0.137833,0.0621666,0.167834
40824373,Julian Phillips,SF/PF/F/UTIL,CHI,UTA,,3000,12.25,2.77,12.25,2.77,0.9233333333333333,0.21,0.081964008003649,0,0,123.2552,242.0745,2.775,0.625,2,4,5.625,8.88125,13.5,2.9129,0.6,2.1,4.2,5.9,9.3,14.1505,2.9129,0.6,2.1,4.2,5.9,9.3,14.1505,2.85707,0.6,1.95,4.05,5.7,9.1025,13.751,3.04167,3.23,3.23,3.12564,0.83125,4.77591,0.160333,0.116834,0.588166,0.14475,0.443417,0.39575,0.200167,0.07675,0.0927498
40824326,Bryce McGowens,SG/SF/F/G/UTIL,NOP,GSW,,3000,11.25,2.35,11.25,2.35,0.7833333333333333,1.34,0.8365821441142023,0,0,110.1812,228.6794,2.35342,0.75,1.75,3.375,4.625,7.125,10,2.2624,0.7,1.75,3.25,4.5,6.85,9.7,2.2624,0.7,1.75,3.25,4.5,6.85,9.7,2.30973,0.75,1.8,3.35,4.55,6.95,9.7,2.28977,2.23266,2.23266,2.23581,1.47591,2.584,0.298,0.153084,0.373167,0.10875,0.264416,0.219916,0.0401666,0.03025,0.150166
40824267,Gui Santos,PF/F/UTIL,GSW,NOP,,3000,3.5,1.33,3.5,1.33,0.44333333333333336,0.23,0.08790448711616045,0,0,118.4982,228.6794,1.33492,0,0.625,2,3.125,5.375,7.875,1.3095,0,0.6,2.1,3.1,5.45,7.9005,1.3095,0,0.6,2.1,3.1,5.45,7.9005,1.32583,0,0.6,2.1,3.1,5.45,7.85,1.87335,1.86307,1.86307,1.85893,0.57475,1.56342,0.131,0.0675835,0.29575,0.0661665,0.229584,0.20875,0.0285833,0.0264167,0.0585835
40824280,EJ Harkless,PG/SG/G/UTIL,UTA,CHI,,3000,0,1.28,,1.28,0.42666666666666664,0.21,0.07728935001739759,0,0,118.8193,242.0745,1.27908,0,0.75,2,2.875,4.75,7.25,1.3091,0,0.75,2.1,3,4.85,7.6,1.3091,0,0.75,2.1,3,4.85,7.6,1.30693,0,0.75,2.1,3,4.85,7.35,1.66504,1.72504,1.72504,1.69543,0.6,1.75111,0.15025,0.0621665,0.249583,0.0569165,0.192667,0.16175,0.0584165,0.0401666,0.04875
40824212,Jaden Hardy,PG/SG/G/UTIL,DAL,POR,,3200,0,1.27,,1.27,0.396875,0.08,0.026551178009618644,0,0,115.4618,234.377,1.27375,0.625,1.5,2.875,3.75,5.875,8.75,1.20677,0.6,1.5,2.75,3.6,5.55,8.2,1.20677,0.6,1.5,2.75,3.6,5.55,8.2,1.2466,0.6,1.5,2.7625,3.75,5.7,8.2015,1.96406,1.89893,1.89893,1.89983,1.02663,2.05603,0.196,0.141,0.299375,0.073125,0.22625,0.303875,0.043375,0.0155,0.164375
40824298,Khaman Maluach,C/UTIL,PHX,ATL,,3000,0,1.16,,1.16,0.3866666666666666,0.13,0.04391648570370071,0,0,113.8815,226.703,1.16083,0,0.75,2,3,5,7.625,1.13843,0,0.75,2,3,4.9525,7.7,1.13843,0,0.75,2,3,4.9525,7.7,1.16193,0,0.75,2.1,3,4.95,7.6,1.75468,1.76212,1.76212,1.74662,0.793915,1.61602,0.179166,0.0848335,0.159917,0.0349167,0.125,0.174416,0.04325,0.0255,0.0984165
40824339,Jeff Green,PF/C/F/UTIL,HOU,ORL,,3000,0,0.98,,0.98,0.32666666666666666,0.19,0.07007668404953685,0,0,115.3213,225.21859999999998,0.980167,0,0.625,1.625,2.375,3.75,5.875,0.970633,0,0.6,1.5,2.25,3.7525,6,0.970633,0,0.6,1.5,2.25,3.7525,6,0.9793,0,0.6,1.5,2.25,3.7525,5.851,1.37107,1.38784,1.38784,1.37104,0.556085,1.67365,0.12625,0.0509165,0.166416,0.0371667,0.12925,0.0893335,0.0319166,0.0215834,0.05
40824259,Dwight Powell,C/UTIL,DAL,POR,,3000,0,0.66,,0.66,0.22,0.09,0.027733298495582957,0,0,115.4618,234.377,0.662417,0,0.625,1.625,2.625,4.5,7,0.6674,0,0.6,1.6,2.6,4.65,7.3505,0.6674,0,0.6,1.6,2.6,4.65,7.3505,0.673567,0,0.6,1.75,2.6,4.6,7.2505,1.58731,1.64558,1.64558,1.63158,0.470875,1.23843,0.159,0.0075,0.338375,0.077,0.261375,0.107,0.034875,0.025375,0.052125
40824322,DeAndre Jordan,C/UTIL,NOP,GSW,,3000,0,0,,0,0,0,0,0,0,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824232,Kyle Anderson,SF/PF/F/UTIL,UTA,CHI,O,3200,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823895,Zion Williamson,PF/F/UTIL,NOP,GSW,Q,8900,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824270,Trentyn Flowers,SG/G/UTIL,CHI,UTA,,3000,0,0,,0,0,0,0,0,0,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824412,De'Anthony Melton,PG/SG/G/UTIL,GSW,NOP,O,3000,0,0,,0,0,0,0,0,0,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823983,Jordan Poole,PG/SG/G/UTIL,NOP,GSW,O,6100,0,0,,0,0,0,0,0,0,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824416,Colin Castleton,C/UTIL,ORL,HOU,,3000,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823921,Jonathan Kuminga,SF/PF/F/UTIL,GSW,NOP,O,7800,0,0,,0,0,0,0,0,0,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824319,Kyrie Irving,PG/G/UTIL,DAL,POR,O,3000,0,0,,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823872,Anthony Davis,PF/F/UTIL,DAL,POR,O,9800,0,0,,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823977,Scoot Henderson,PG/G/UTIL,POR,DAL,O,6300,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824123,Moritz Wagner,C/UTIL,ORL,HOU,O,4200,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823883,Paolo Banchero,PF/F/UTIL,ORL,HOU,O,9200,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824300,Rasheer Fleming,SF/PF/F/UTIL,PHX,ATL,,3000,0,0,,0,0,0.12,0.12000000000000004,0,0,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824368,Lachlan Olbrich,C/UTIL,CHI,UTA,,3000,0,0,,0,0,0,0,0,0,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824409,Alex Toohey,PF/F/UTIL,GSW,NOP,,3000,0,0,,0,0,0,0,0,0,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824284,Walker Kessler,C/UTIL,UTA,CHI,O,3000,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824406,Jackson Rowe,PF/F/UTIL,GSW,NOP,,3000,0,0,,0,0,0,0,0,0,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824400,Matisse Thybulle,PF/F/UTIL,POR,DAL,O,3000,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824362,Noa Essengue,PF/F/UTIL,CHI,UTA,,3000,0,0,,0,0,0,0,0,0,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824290,CJ Huntley,PF/C/F/UTIL,PHX,ATL,,3000,0,0,,0,0,0,0,0,0,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824382,Nikola Djurisic,SF/F/UTIL,ATL,PHX,,3000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824370,Emanuel Miller,PF/F/UTIL,CHI,UTA,,3000,0,0,,0,0,0,0,0,0,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823946,Grayson Allen,SG/G/UTIL,PHX,ATL,O,7200,0,0,,0,0,0,0,0,0,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824324,Hunter Dickinson,C/UTIL,NOP,GSW,,3000,0,0,,0,0,0,0,0,0,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824377,N'Faly Dante,C/UTIL,ATL,PHX,,3000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823962,Tre Jones,PG/G/UTIL,CHI,UTA,O,6600,0,0,,0,0,0,0,0,100,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824310,Ryan Nembhard,PG/G/UTIL,DAL,POR,Q,3000,0,0,,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823918,Jalen Green,SG/G/UTIL,PHX,ATL,O,7900,0,0,,0,0,0,0,0,0,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824313,Miles Kelly,SG/G/UTIL,DAL,POR,,3000,0,0,,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824343,Kevon Harris,SG/SF/F/G/UTIL,HOU,ORL,,3000,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824335,Dejounte Murray,PG/SG/G/UTIL,NOP,GSW,O,3000,0,0,,0,0,0,0,0,0,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824275,John Tonje,SG/SF/F/G/UTIL,UTA,CHI,,3000,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824397,Blake Wesley,PG/G/UTIL,POR,DAL,O,3000,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824193,Dorian Finney-Smith,C/UTIL,HOU,ORL,O,3400,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824255,Caleb Houstan,SF/PF/F/UTIL,ATL,PHX,,3000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823940,Jrue Holiday,PG/G/UTIL,POR,DAL,O,7300,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824424,Jase Richardson,PG/SG/G/UTIL,ORL,HOU,,3000,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824261,Eli Ndiaye,PF/C/F/UTIL,ATL,PHX,,3000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824359,Fred VanVleet,PG/G/UTIL,HOU,ORL,O,3000,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824356,JD Davison,PG/G/UTIL,HOU,ORL,,3000,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824385,Hansen Yang,C/UTIL,POR,DAL,,3000,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823987,Jalen Suggs,PG/G/UTIL,ORL,HOU,O,6000,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823949,Kristaps Porzingis,C/UTIL,ATL,PHX,O,7100,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824418,Orlando Robinson,C/UTIL,ORL,HOU,,3000,0,0,,0,0,0,0,0,0,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824394,Javonte Cooke,SG/G/UTIL,POR,DAL,,3000,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824304,Koby Brea,SG/G/UTIL,PHX,ATL,,3000,0,0,,0,0,0,0,0,0,113.8815,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824348,Isaiah Crawford,SF/PF/F/UTIL,HOU,ORL,,3000,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824403,Damian Lillard,PG/G/UTIL,POR,DAL,O,3000,0,0,,0,0,0,0,0,0,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824195,Zach Collins,C/UTIL,CHI,UTA,O,3400,0,0,,0,0,0,0,0,0,123.2552,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824286,Georges Niang,SF/PF/F/UTIL,UTA,CHI,O,3000,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824273,Oscar Tshiebwe,C/UTIL,UTA,CHI,,3000,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824209,Caleb Martin,PF/F/UTIL,DAL,POR,,3300,2.75,0,2.75,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824379,Jacob Toppin,PF/F/UTIL,ATL,PHX,,3000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824316,Dante Exum,PG/G/UTIL,DAL,POR,O,3000,0,0,,0,0,0,0,0,0,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40823892,Trae Young,PG/G/UTIL,ATL,PHX,O,9000,0,0,,0,0,0,0,0,0,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824075,Tari Eason,SF/PF/F/UTIL,HOU,ORL,O,4700,0,0,,0,0,0,0,0,0,115.3213,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824331,Trey Alexander,PG/SG/G/UTIL,NOP,GSW,,3000,0,0,,0,0,0,0,0,0,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40824159,Taylor Hendricks,PF/F/UTIL,UTA,CHI,O,3700,0,0,,0,0,0,0,0,0,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
