DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,PTS,Min,2PT,3PT,RB,Off Reb,Def Reb,AST,STL,BLK,TO
123093-203729,Yves Missi,C,NO,GS,,4000,24.4,8.79,24.4,8.79,2.1975,0.02,0.010399337397290053,0,100,110.1812,228.6794,8.63467,5.125,8.125,11.5,13.375,17.5,22,8.7891,5.1875,8.2,11.75,13.9,18.2025,23.1005,8.7891,5.1875,8.2,11.75,13.9,18.2025,23.1005,8.90377,5.3,8.3,11.85,13.9575,18.2,23.1,4.71291,4.99613,4.99613,4.93837,3.71325,10.6074,1.16183,0.121,1.94025,0.562167,1.37809,1.06708,0.173833,0.351833,0.387334
123093-228124,Nique Clifford,SG/SF,SAC,SA,,3800,4,8.64,4,8.64,2.2736842105263158,0.11,0.06948570269475543,0,100,117.3802,240.3172,8.42892,5,7.75,11,13,16.6313,21.375,8.63793,5.1,7.95,11.45,13.5,17.35,22.251,8.63793,5.1,7.95,11.45,13.5,17.35,22.251,8.66077,5.25,8,11.35,13.4,17.1,21.9005,4.54095,4.83217,4.83217,4.68479,2.86717,12.8768,0.721832,0.322583,2.02291,0.450916,1.572,1.08167,0.445083,0.273084,0.499
123093-55059,Clint Capela,C,HOU,ORL,,3600,0,8.48,,8.48,2.3555555555555556,0.04,0.021083343405768794,0,100,115.3213,225.21859999999998,8.08,4.625,7.125,10.25,12.375,16.2563,20.8762,8.4844,4.725,7.5,11,13.25,17.3,22.2505,8.4844,4.725,7.5,11,13.25,17.3,22.2505,8.41157,4.75,7.425,10.9,13.05,17.1,22.1505,4.44929,4.81698,4.81698,4.7342,1.44509,10.8876,0.578583,0.0146667,3.68708,0.813,2.87408,0.42025,0.272583,0.36225,0.1405
123093-233063,Moussa Cisse,C,DAL,POR,,4000,9.2,8.34,9.2,8.34,2.085,0.02,0.00999024801141301,0,100,115.4618,234.377,8.00225,4.75,7.25,10.2812,12.25,15.75,20.0012,8.34463,4.75,7.55,11,13.05,16.75,21.652,8.34463,4.75,7.55,11,13.05,16.75,21.652,8.37213,4.9,7.6,10.9,12.9,16.6025,21.2005,4.35006,4.7547,4.7547,4.60379,1.83746,10.1557,0.451167,0.188583,2.27709,0.557167,1.71992,1.18113,0.439,0.340708,0.519417
123093-203795,Quinten Post,C,GS,NO,,3800,12.4,7.93,12.4,7.93,2.0868421052631576,0.03,0.01170885131586278,0,100,118.4982,228.6794,8.22358,4.125,7.375,11.375,14,19.0063,24.875,7.9293,3.85,7.05,11.05,13.7,18.6,24.351,7.9293,3.85,7.05,11.05,13.7,18.6,24.351,8.12163,4.1,7.3,11.25,13.9,18.7025,24.4015,5.58049,5.51371,5.51371,5.46721,4.11708,9.78622,0.81275,0.683167,1.51734,0.3185,1.19883,0.959585,0.185166,0.218917,0.5765
123093-228169,Micah Peavy,SG,NO,GS,,3600,2.7,7.78,2.7,7.78,2.161111111111111,0.08,0.04429249055102698,0,100,110.1812,228.6794,7.77117,4.75,7.5,10.875,13,16.625,21.75,7.77537,4.6,7.5,11.05,13.2,17,22.45,7.77537,4.6,7.5,11.05,13.2,17,22.45,7.7982,4.7,7.5,10.95,13.1,16.75,21.7515,4.6822,4.87206,4.87206,4.71345,3.51242,10.7311,0.857333,0.374584,1.5795,0.45,1.1295,1.08192,0.427917,0.092,0.423583
123093-188446,Sidy Cissoko,SF,POR,DAL,,3600,3.9000000000000004,7.72,3.9,7.72,2.1444444444444444,0.09,0.05313832511854967,0,100,118.9152,234.377,7.47742,4.75,7.25,10.5,12.5,15.875,20.7512,7.719,4.75,7.6,10.95,13.05,17.05,22.25,7.719,4.75,7.6,10.95,13.05,17.05,22.25,7.7175,4.9,7.625,10.8,12.8,16.65,21.55,4.4028,4.76996,4.76996,4.57616,2.51238,12.7904,0.684042,0.215584,1.37267,0.313917,1.05875,1.66596,0.486416,0.1845,0.488292
123093-203725,Cody Williams,SF,UTA,CHI,,3500,2.4,7.31,2.4,7.31,2.0885714285714285,0.3,0.1968182418648366,0,100,118.8193,242.0745,7.20833,4.25,6.75,9.875,11.75,15.375,20.25,7.30817,4.2,6.875,10.15,12.05,15.85,21.0505,7.30817,4.2,6.875,10.15,12.05,15.85,21.0505,7.41967,4.3,6.95,10.25,12.05,15.75,20.801,4.33813,4.5998,4.5998,4.48707,2.85275,12.2809,0.62725,0.33525,1.42941,0.332667,1.09675,1.04183,0.293333,0.318916,0.501666
123093-157810,Isaiah Livers,PF,PHO,ATL,,3500,12,7.19,12,7.19,2.0542857142857143,0.19,0.11387378143788683,0,100,113.8815,226.703,6.75183,3.875,6.375,9.375,11.125,14.5,18.3762,7.19223,4.1,6.825,10.1,12.05,15.9,20.35,7.19223,4.1,6.825,10.1,12.05,15.9,20.35,7.15007,4.1,6.8,9.9,11.8,15.45,19.7505,4.11267,4.59955,4.59955,4.37226,2.05533,15.7152,0.282167,0.394334,1.42983,0.327667,1.10216,0.7765,0.578084,0.390083,0.488667
123093-145576,Jae'Sean Tate,SF,HOU,ORL,,3500,0,7.15,,7.15,2.042857142857143,0.2,0.11216975943330267,0,100,115.3213,225.21859999999998,6.98008,3.75,6.25,9.40625,11.375,15.5,20.7512,7.15103,3.6,6.325,9.7,11.8,16.05,21.251,7.15103,3.6,6.325,9.7,11.8,16.05,21.251,7.10103,3.7,6.3,9.6,11.6,15.75,21.0505,4.46933,4.69191,4.69191,4.55032,2.40559,9.86444,0.709,0.188,1.68275,0.361583,1.32117,1.03708,0.401166,0.0884167,0.316916
123093-188442,Jalen Wilson,SF,BKN,WAS,,3600,3,6.97,3,6.97,1.9361111111111111,0.1,0.05443772493424939,0,100,115.2443,231.478,7.21858,4.375,7.125,10.5,12.625,16.625,22.1262,6.9714,4.1,6.9,10.2,12.3,16.15,21.6005,6.9714,4.1,6.9,10.2,12.3,16.15,21.6005,7.06457,4.3,7.05,10.25,12.3,16.2,21.5505,4.74381,4.6672,4.6672,4.60035,3.76975,9.57592,0.706667,0.535167,1.45625,0.386084,1.07017,1.08633,0.180333,0.075,0.351667
123093-228164,Noah Penda,SF,ORL,HOU,,3500,0,6.75,,6.75,1.9285714285714286,0.12,0.06193993320115527,0,100,109.8973,225.21859999999998,6.6825,3.375,6.125,9.25,11.125,14.7563,20,6.74903,3.45,6.2,9.3,11.35,15.3,20.251,6.74903,3.45,6.2,9.3,11.35,15.3,20.251,6.8132,3.6,6.2,9.35,11.35,15.15,20.1505,4.35368,4.52906,4.52906,4.43349,2.92475,9.60734,0.64275,0.342,1.21359,0.378666,0.834918,0.88425,0.25625,0.2415,0.366666
123093-194767,Duop Reath,C,POR,DAL,,3600,0,6.63,,6.63,1.8416666666666666,0.03,0.014298605394693789,0,100,118.9152,234.377,6.6695,4.5,7.375,11,13.375,18,23.8762,6.63343,4.55,7.4,11,13.4,18.1025,23.8505,6.63343,4.55,7.4,11,13.4,18.1025,23.8505,6.69643,4.6,7.45,11.05,13.4,18.1,23.9505,5.16155,5.21623,5.21623,5.15625,3.39821,12.5807,0.7625,0.474041,1.38896,0.331625,1.05734,1.40188,0.179209,0.268791,0.298416
123093-188456,Rayan Rupert,SG,POR,DAL,,3500,3.5999999999999996,6.32,3.6,6.32,1.8057142857142856,0.37,0.23628873759307087,0,100,118.9152,234.377,6.35067,3.875,6.5,9.75,11.875,15.875,20.875,6.317,3.85,6.55,9.95,11.95,15.9525,21.15,6.317,3.85,6.55,9.95,11.95,15.9525,21.15,6.32683,3.85,6.55,9.75,11.85,15.6,20.65,4.5552,4.65549,4.65549,4.51162,3.00284,10.3272,0.624375,0.449291,1.0585,0.268916,0.789584,1.35266,0.33925,0.0737917,0.356333
123093-228129,Hugo Gonzalez,SG,BOS,LAC,,3600,0,5.81,,5.81,1.613888888888889,0.1,0.04712817262168874,0,100,113.5848,221.8638,6.07967,3.375,5.875,9.25,11.5,15.3813,21,5.81343,3.0875,5.7,8.95,11.05,14.95,20.2505,5.81343,3.0875,5.7,8.95,11.05,14.95,20.2505,6.06393,3.25,5.85,9.2,11.25,15.3,20.65,4.66567,4.66155,4.66155,4.62555,3.54725,8.77814,0.7585,0.484834,0.994334,0.262,0.732333,0.868667,0.120583,0.21075,0.65175
123093-228116,Asa Newell,PF,ATL,PHO,,3700,9.2,4.94,9.2,4.94,1.3351351351351353,0.02,0.006414244050726219,0,100,112.8215,226.703,5.21633,2.5,5,7.75,9.75,13.5,18.25,4.9443,2.35,4.6,7.55,9.4,13.1,17.55,4.9443,2.35,4.6,7.55,9.4,13.1,17.55,5.08863,2.45,4.725,7.7,9.5,13.25,17.5505,4.13617,4.05276,4.05276,4.03096,2.77525,6.74048,0.622666,0.348166,1.16742,0.274667,0.892752,0.71575,0.0731667,0.075,0.37825
123093-171763,Dalen Terry,SF,CHI,UTA,,3500,0,4.64,,4.64,1.3257142857142856,0,0,0,100,123.2552,242.0745,4.39575,1.5,3.375,6.125,8.125,12.5,18.125,4.63837,1.5,3.4,6.55,8.8,13.2,19.2005,4.63837,1.5,3.4,6.55,8.8,13.2,19.2005,4.5627,1.5,3.45,6.4125,8.5575,12.95,18.8005,4.04913,4.33186,4.33186,4.20854,0.882667,5.25118,0.24225,0.0865,0.86075,0.207334,0.653417,1.0635,0.301416,0.10875,0.155667
123093-228120,Walter Clayton,PG,UTA,CHI,,3600,0,4.28,,4.28,1.1888888888888889,0.4,0.19735405638747638,0,100,118.8193,242.0745,4.18617,1.375,3.125,5.875,7.5,11.125,15.875,4.27883,1.35,3.25,6.1,7.9,11.5,16.55,4.27883,1.35,3.25,6.1,7.9,11.5,16.55,4.2965,1.35,3.25,6.1,7.8,11.35,16.3005,3.59283,3.78155,3.78155,3.67456,1.71375,6.18061,0.415083,0.174333,0.7175,0.166083,0.551417,0.550917,0.252333,0.0946665,0.286917
123093-188450,Trayce Jackson-Davis,C/PF,GS,NO,,3600,4.7,4.26,4.7,4.26,1.1833333333333333,0.14,0.05188515923179568,0,100,118.4982,228.6794,4.15967,0.625,3,6,8.75,13.375,19.125,4.26213,0.6,2.95,6.3,8.95,13.75,19.7005,4.26213,0.6,2.95,6.3,8.95,13.75,19.7005,4.28497,0.6,3,6.3625,8.9,13.75,19.7005,4.41091,4.59017,4.59017,4.57682,1.51284,4.27031,0.626917,0.0085,1.26575,0.285167,0.980583,0.509833,0.0650833,0.15675,0.111584
123093-84696,Jevon Carter,PG,CHI,UTA,,3600,0,4.17,,4.17,1.1583333333333332,0,0,0,100,123.2552,242.0745,4.21208,1.75,3.25,5.25,6.51875,9,12.375,4.16533,1.75,3.25,5.2,6.5,9,12.2505,4.16533,1.75,3.25,5.2,6.5,9,12.2505,4.14333,1.85,3.25,5.1,6.3575,8.85,12.2,2.74023,2.71417,2.71417,2.64329,1.74292,4.5178,0.227916,0.393167,0.43575,0.09925,0.3365,0.649335,0.202,0.0405833,0.185916
123093-40637,Nigel Hayes-Davis,SF,PHO,ATL,,3500,0,3.69,,3.69,1.0542857142857143,0.07,0.0230956148870936,0,100,113.8815,226.703,3.64517,1,3.25,5.875,7.875,11.75,17.1262,3.69397,1,3.25,6.1625,7.95,12.1,17.9005,3.69397,1,3.25,6.1625,7.95,12.1,17.9005,3.6943,1.2,3.25,6.1,7.95,11.855,17.351,3.9357,4.07682,4.07682,3.96631,2.11892,4.99864,0.492083,0.229916,0.547167,0.117167,0.43,0.451333,0.259416,0.0639167,0.255583
123093-203809,Cam Christie,SG,LAC,BOS,,3600,0,3.46,,3.46,0.9611111111111111,0.09,0.03232235135509339,0,100,108.279,221.8638,3.45083,1.125,3,5.625,7.375,11,15.6263,3.46187,1.1,3,5.8,7.5075,11.2,15.701,3.46187,1.1,3,5.8,7.5075,11.2,15.701,3.4602,1.2,3,5.6,7.45,11.05,15.6005,3.57563,3.64105,3.64105,3.5706,1.63459,5.22078,0.367917,0.182583,0.815248,0.189333,0.625916,0.557584,0.163,0.0585833,0.170167
123093-165854,Lindy Waters,SG,SA,SAC,,3500,0,3.32,,3.32,0.9485714285714285,1.09,0.6742728276617911,0,100,122.937,240.3172,3.3235,0.625,2.5,5.125,6.625,10.375,15.25,3.32247,0.6,2.5,5.1,6.6,10.3,15.45,3.32247,0.6,2.5,5.1,6.6,10.3,15.45,3.29763,0.6,2.5,5,6.6,10.1,14.9005,3.57913,3.58071,3.58071,3.49666,1.55683,4.69469,0.128,0.376916,0.387917,0.1025,0.285417,0.431084,0.154916,0.0933333,0.111917
123093-174501,Pat Spencer,PG,GS,NO,,3600,5,3.23,5,3.23,0.8972222222222223,0,0,0,100,118.4982,228.6794,3.21367,0.625,2.125,4.75,7,11.125,16.5012,3.233,0.5,2.1,4.9,6.95,11.4,16.85,3.233,0.5,2.1,4.9,6.95,11.4,16.85,3.2445,0.6,2.1,4.85,6.95,11.4,16.601,3.77745,3.87555,3.87555,3.82043,1.15367,4.31633,0.308917,0.1195,0.687167,0.153833,0.533333,0.610834,0.137833,0.0621666,0.167834
123093-180555,Jamal Cain,SF,ORL,HOU,,3500,0,3.15,,3.15,0.9,0.12,0.042033591365708944,0,100,109.8973,225.21859999999998,3.237,0,2.125,4.875,6.875,11.3813,16.75,3.15467,0,2.1,4.7,6.85,11.2525,16.4,3.15467,0,2.1,4.7,6.85,11.2525,16.4,3.2225,0,2.25,4.95,6.85,11.3025,16.4,3.85166,3.84631,3.84631,3.82798,1.88658,3.55257,0.427583,0.178083,0.5965,0.179667,0.416833,0.237166,0.111833,0.055,0.235167
123093-188463,Julian Phillips,SF,CHI,UTA,,3500,11.2,2.91,11.2,2.91,0.8314285714285715,0,0,0,100,123.2552,242.0745,2.775,0.625,2,4,5.625,8.88125,13.5,2.9129,0.6,2.1,4.2,5.9,9.3,14.1505,2.9129,0.6,2.1,4.2,5.9,9.3,14.1505,2.85707,0.6,1.95,4.05,5.7,9.1025,13.751,3.04167,3.23,3.23,3.12564,0.83125,4.77591,0.160333,0.116834,0.588166,0.14475,0.443417,0.39575,0.200167,0.07675,0.0927498
123093-188451,Tristan Vukcevic,C,WAS,BKN,,3600,6.4,2.86,6.4,2.86,0.7944444444444444,0.03,0.008115802361110978,0,100,116.2337,231.478,2.82767,0.75,2.375,4.875,6.625,10.75,16.125,2.85623,0.75,2.2,4.7,6.75,10.805,16.4005,2.85623,0.75,2.2,4.7,6.75,10.805,16.4005,2.87957,0.75,2.35,4.9125,6.8,10.8,16.301,3.6581,3.7487,3.7487,3.71217,1.44675,3.78998,0.326167,0.162333,0.528166,0.117917,0.41025,0.527166,0.0954169,0.117666,0.158917
123093-203715,Baylor Scheierman,SG,BOS,LAC,,3600,10.4,2.61,10.4,2.61,0.725,0.75,0.4248117728871429,0,100,113.5848,221.8638,2.57542,0.75,1.75,4.625,6.25,9.75,14.25,2.61493,0.6,1.6,4.6,6.25,9.95,14.6005,2.61493,0.6,1.6,4.6,6.25,9.95,14.6005,2.5966,0.75,1.75,4.6,6.2,9.7,14.3,3.29415,3.36509,3.36509,3.28395,1.20892,4.31648,0.19775,0.187917,0.5335,0.14,0.3935,0.48175,0.1615,0.0478333,0.134
123093-68203,Chris Boucher,C,BOS,LAC,,3500,0,2.46,,2.46,0.7028571428571428,0.46,0.23008145227112084,0,100,113.5848,221.8638,2.47025,0,2,4.5,6.5,10.625,15.75,2.46387,0,2,4.4,6.3575,10.65,15.7505,2.46387,0,2,4.4,6.3575,10.65,15.7505,2.47987,0,2,4.45,6.4,10.65,15.6505,3.64128,3.68229,3.68229,3.64809,1.45534,3.40136,0.347667,0.153,0.87625,0.235083,0.641167,0.109834,0.0975002,0.0821666,0.148
123093-171785,Bryce McGowens,SG,NO,GS,,3500,12.2,2.26,12.2,2.26,0.6457142857142857,0,0,0,100,110.1812,228.6794,2.35342,0.75,1.75,3.375,4.625,7.125,10,2.2624,0.7,1.75,3.25,4.5,6.85,9.7,2.2624,0.7,1.75,3.25,4.5,6.85,9.7,2.30973,0.75,1.8,3.35,4.55,6.95,9.7,2.28977,2.23266,2.23266,2.23581,1.47591,2.584,0.298,0.153084,0.373167,0.10875,0.264416,0.219916,0.0401666,0.03025,0.150166
123093-14505,Bismack Biyombo,C,SA,SAC,,3500,4.2,2.15,4.2,2.15,0.6142857142857142,0.23,0.10418734462540268,0,100,122.937,240.3172,2.03958,0.625,1.625,2.875,3.875,5.625,8.25,2.15283,0.6,1.7,3.1,4.1,6.1,9.1,2.15283,0.6,1.7,3.1,4.1,6.1,9.1,2.174,0.6,1.75,3.1,4.1,6.1,9,1.84703,2.02595,2.02595,1.99896,0.702915,2.55249,0.286334,0.00691665,0.556415,0.133,0.423416,0.210583,0.0714165,0.12775,0.116
123093-228128,Jase Richardson,SG,ORL,HOU,,3500,0,1.89,,1.89,0.54,0.33,0.16272227809796336,0,100,109.8973,225.21859999999998,2.00908,0.75,1.625,2.875,3.625,5.5,7.75125,1.88667,0.6,1.5,2.8,3.6,5.25,7.551,1.88667,0.6,1.5,2.8,3.6,5.25,7.551,1.994,0.75,1.6,2.85,3.6,5.3,7.8,1.7756,1.77224,1.77224,1.75975,0.9375,3.03189,0.22325,0.09875,0.427833,0.126417,0.301416,0.298167,0.04625,0.0344166,0.262
123093-213508,Elijah Harkless,SG,UTA,CHI,,3500,0,1.31,,1.31,0.37428571428571433,0.22,0.08973246048408097,0,100,118.8193,242.0745,1.27908,0,0.75,2,2.875,4.75,7.25,1.3091,0,0.75,2.1,3,4.85,7.6,1.3091,0,0.75,2.1,3,4.85,7.6,1.30693,0,0.75,2.1,3,4.85,7.35,1.66504,1.72504,1.72504,1.69543,0.6,1.75111,0.15025,0.0621665,0.249583,0.0569165,0.192667,0.16175,0.0584165,0.0401666,0.04875
123093-171796,Gui Santos,SF,GS,NO,,3500,3,1.31,3,1.31,0.37428571428571433,0.15,0.05555638951163007,0,100,118.4982,228.6794,1.33492,0,0.625,2,3.125,5.375,7.875,1.3095,0,0.6,2.1,3.1,5.45,7.9005,1.3095,0,0.6,2.1,3.1,5.45,7.9005,1.32583,0,0.6,2.1,3.1,5.45,7.85,1.87335,1.86307,1.86307,1.85893,0.57475,1.56342,0.131,0.0675835,0.29575,0.0661665,0.229584,0.20875,0.0285833,0.0264167,0.0585835
123093-171791,Jaden Hardy,SG,DAL,POR,,3600,0,1.21,,1.21,0.3361111111111111,0.01,0.0022671775561143265,0,100,115.4618,234.377,1.27375,0.625,1.5,2.875,3.75,5.875,8.75,1.20677,0.6,1.5,2.75,3.6,5.55,8.2,1.20677,0.6,1.5,2.75,3.6,5.55,8.2,1.2466,0.6,1.5,2.7625,3.75,5.7,8.2015,1.96406,1.89893,1.89893,1.89983,1.02663,2.05603,0.196,0.141,0.299375,0.073125,0.22625,0.303875,0.043375,0.0155,0.164375
123093-158855,Justin Champagnie,SF/PF,WAS,BKN,,3800,4,1.18,4,1.18,0.31052631578947365,0.12,0.041621757093153876,0,100,116.2337,231.478,1.16133,0,0.75,2,2.875,4.88125,7.75,1.17957,0,0.75,2.1,3,5.05,8.05,1.17957,0,0.75,2.1,3,5.05,8.05,1.18057,0,0.95,2.1,2.95,5.05,7.9005,1.72638,1.78495,1.78495,1.76014,0.512335,1.66349,0.125,0.0579165,0.354,0.0939165,0.260083,0.1745,0.0519165,0.0441667,0.063
123093-228130,Khaman Maluach,C,PHO,ATL,,3500,0,1.14,,1.14,0.3257142857142857,0.11,0.03847469420965598,0,100,113.8815,226.703,1.16083,0,0.75,2,3,5,7.625,1.13843,0,0.75,2,3,4.9525,7.7,1.13843,0,0.75,2,3,4.9525,7.7,1.16193,0,0.75,2.1,3,4.95,7.6,1.75468,1.76212,1.76212,1.74662,0.793915,1.61602,0.179166,0.0848335,0.159917,0.0349167,0.125,0.174416,0.04325,0.0255,0.0984165
123093-171783,E.J. Liddell,PF,BKN,WAS,,3500,0,1.1,0,1.1,0.31428571428571433,0,0,0,100,115.2443,231.478,1.11,0,0.75,1.75,2.75,4.38125,7.12625,1.10253,0,0.75,1.75,2.7,4.4525,6.95,1.10253,0,0.75,1.75,2.7,4.4525,6.95,1.11137,0,0.75,1.85,2.75,4.45,6.95,1.58112,1.60011,1.60011,1.58115,0.58325,1.65204,0.106417,0.0775835,0.201,0.0568335,0.144166,0.172834,0.0391667,0.03175,0.061
123093-172097,Tyson Etienne,PG,BKN,WAS,,3500,3,1.01,3,1.01,0.28857142857142853,0,0,0,100,115.2443,231.478,1.02483,0,0.75,1.75,2.625,4.25,6.5,1.01463,0,0.75,1.75,2.6,4.35,6.6005,1.01463,0,0.75,1.75,2.6,4.35,6.6005,1.02997,0,0.75,1.75,2.615,4.35,6.6,1.52954,1.54507,1.54507,1.53144,0.595085,1.66193,0.13575,0.0675,0.175416,0.0479167,0.1275,0.183,0.03275,0.0301667,0.0658335
123093-228166,Maxime Raynaud,C,SAC,SA,,3600,0,0.98,,0.98,0.2722222222222222,0,0,0,100,117.3802,240.3172,0.979583,0,0.625,1.5,2.375,4.125,6.5,0.976167,0,0.5,1.5,2.25,4.1,6.3505,0.976167,0,0.5,1.5,2.25,4.1,6.3505,0.984167,0,0.6,1.5,2.25,4.1,6.4005,1.46438,1.47543,1.47543,1.46281,0.448584,1.33296,0.10325,0.0465,0.188083,0.0454166,0.142667,0.141833,0.031,0.0176666,0.0523335
123093-9648,Jeff Green,SF,HOU,ORL,,3500,0,0.97,,0.97,0.27714285714285714,0.04,0.010646207571920767,0,100,115.3213,225.21859999999998,0.980167,0,0.625,1.625,2.375,3.75,5.875,0.970633,0,0.6,1.5,2.25,3.7525,6,0.970633,0,0.6,1.5,2.25,3.7525,6,0.9793,0,0.6,1.5,2.25,3.7525,5.851,1.37107,1.38784,1.38784,1.37104,0.556085,1.67365,0.12625,0.0509165,0.166416,0.0371667,0.12925,0.0893335,0.0319166,0.0215834,0.05
123093-145336,Xavier Tillman,C,BOS,LAC,,3500,0,0.82,,0.82,0.23428571428571426,0,0,0,100,113.5848,221.8638,0.809917,0,0.625,1.625,2.5,4.5,6.75,0.8221,0,0.6,1.6,2.6,4.7,7.0505,0.8221,0,0.6,1.6,2.6,4.7,7.0505,0.826933,0,0.6,1.6,2.6,4.6,6.95,1.60406,1.66543,1.66543,1.64064,0.395416,1.30765,0.1315,0.0231667,0.276917,0.0778335,0.199084,0.16875,0.05075,0.0230833,0.0510835
123093-16196,Dwight Powell,C,DAL,POR,,3500,0,0.67,,0.67,0.19142857142857145,0,0,0,100,115.4618,234.377,0.662417,0,0.625,1.625,2.625,4.5,7,0.6674,0,0.6,1.6,2.6,4.65,7.3505,0.6674,0,0.6,1.6,2.6,4.65,7.3505,0.673567,0,0.6,1.75,2.6,4.6,7.2505,1.58731,1.64558,1.64558,1.63158,0.470875,1.23843,0.159,0.0075,0.338375,0.077,0.261375,0.107,0.034875,0.025375,0.052125
123093-188414,Victor Wembanyama,C/PF,SA,SAC,Q,12200,0,0,,0,0,0,0,0,100,122.937,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228110,Nolan Traore,PG/SG,BKN,WAS,,3500,0,0,,0,0,0,0,0,100,115.2443,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171748,Malaki Branham,SG,WAS,BKN,,3500,0,0,,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228700,Dylan Cardwell,C,SAC,SA,,3500,0,0,,0,0,0,0,0,100,117.3802,240.3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-145548,Anthony Gill,PF,WAS,BKN,,3500,0,0,,0,0,0,0,0,100,116.2337,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171770,Paolo Banchero,PF/SF,ORL,HOU,O,8600,0,0,,0,0,0,0,0,100,109.8973,225.21859999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228165,John Tonje,SG,UTA,CHI,,3500,0,0,,0,0,0,0,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-204266,Jackson Rowe,SF,GS,NO,,3500,0,0,,0,0,0,0,0,100,118.4982,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188474,Jacob Toppin,SF,ATL,PHO,,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-23716,Kyle Anderson,SF,UTA,CHI,O,3500,0,0,,0,0,0.05,0.05,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188411,Taylor Hendricks,PF/SF,UTA,CHI,O,3700,0,0,,0,0,0,0,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171771,Caleb Houstan,SF,ATL,PHO,,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228176,Miles Kelly,PG,DAL,POR,,3500,0,0,,0,0,0,0,0,100,115.4618,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171777,Walker Kessler,C,UTA,CHI,O,3500,0,0,,0,0,0,0,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-171750,Blake Wesley,PG,POR,DAL,O,3500,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-188475,Oscar Tshiebwe,C,UTA,CHI,,3500,0,0,,0,0,0,0,0,100,118.8193,242.0745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-9561,DeAndre Jordan,C,NO,GS,,3500,0,0,,0,0,0,0,0,100,110.1812,228.6794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-84671,Trae Young,PG,ATL,PHO,O,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-228111,Danny Wolf,PF,BKN,WAS,,3600,0,0,,0,0,0,0,0,100,115.2443,231.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-80808,Jayson Tatum,PF/SF,BOS,LAC,O,3500,0,0,,0,0,0,0,0,100,113.5848,221.8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-203781,N'Faly Dante,C,ATL,PHO,,3500,0,0,,0,0,0,0,0,100,112.8215,226.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123093-194322,Javonte Cooke,SG,POR,DAL,,3500,0,0,,0,0,0,0,0,100,118.9152,234.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
