entry_id,contest_id,contest_name,entry_fee,PG,PG,SG,SG,SF,SF,PF,PF,C,"","Instructions"
"","","","","","","","","","","","","","",123147-171658:Johnny Juzang,123147-171658,SF,Johnny,Johnny Juzang,Juzang,1.683333396911621,6,3500,DAL@MIN,MIN,DAL,,,,,,SF
"","","","","","","","","","","","","","",123147-233102:Jahmyl Telfort,123147-233102,SF,Jahmyl,Jahmyl Telfort,Telfort,1.3000000317891438,3,3500,LAC@PHI,LAC,PHI,,,,,,SF
"","","","","","","","","","","","","","",123147-14498:Kyrie Irving,123147-14498,PG,Kyrie,Kyrie Irving,Irving,40.49,50,3500,DAL@MIN,DAL,MIN,O,Knee,,,,PG
"","","","","","","","","","","","","","",123147-204448:Trey Alexander,123147-204448,SG,Trey,Trey Alexander,Alexander,2.7875000635782876,24,3500,OKC@NO,NO,OKC,,,,,,SG
"","","","","","","","","","","","","","",123147-213178:Jahmir Young,123147-213178,PG,Jahmir,Jahmir Young,Young,2.5999999046325684,2,3500,NY@MIA,MIA,NY,,,,,,PG
"","","","","","","","","","","","","","",123147-233146:Alex Antetokounmpo,123147-233146,SF,Alex,Alex Antetokounmpo,Antetokounmpo,,0,3500,MIL@CLE,MIL,CLE,,,,,,SF
"","","","","","","","","","","","","","",123147-213181:Trentyn Flowers,123147-213181,SF,Trentyn,Trentyn Flowers,Flowers,2.4666666984558105,6,3500,CHI@DEN,CHI,DEN,,,,,,SF
"","","","","","","","","","","","","","",123147-213191:Emanuel Miller,123147-213191,SF,Emanuel,Emanuel Miller,Miller,4.266666730244954,6,3500,CHI@DEN,CHI,DEN,,,,,,SF
"","","","","","","","","","","","","","",123147-195792:Drew Peterson,123147-195792,PF,Drew,Drew Peterson,Peterson,5.38,25,3500,CHA@TOR,CHA,TOR,,,,,,PF
"","","","","","","","","","","","","","",123147-229095:Curtis Jones,123147-229095,SG,Curtis,Curtis Jones,Jones,,0,3500,CHI@DEN,DEN,CHI,,,,,,SG
"","","","","","","","","","","","","","",123147-195819:Tosan Evbuomwan,123147-195819,SF,Tosan,Tosan Evbuomwan,Evbuomwan,19.875,28,3500,NY@MIA,NY,MIA,,,,,,SF
"","","","","","","","","","","","","","",123147-213226:RayJ Dennis,123147-213226,PG,RayJ,RayJ Dennis,Dennis,11.936363913796164,11,3500,IND@DET,IND,DET,,,,,,PG
"","","","","","","","","","","","","","",123147-15595:Bradley Beal,123147-15595,SG/SF,Bradley,Bradley Beal,Beal,11.666666666666666,6,3500,LAC@PHI,LAC,PHI,O,Hip,,,,SG/SF
"","","","","","","","","","","","","","",123147-67312:Thomas Bryant,123147-67312,C,Thomas,Thomas Bryant,Bryant,7.0625,8,3500,MIL@CLE,CLE,MIL,,,,,,C
"","","","","","","","","","","","","","",123147-171763:Dalen Terry,123147-171763,SF,Dalen,Dalen Terry,Terry,4.228571483067104,7,3500,CHI@DEN,CHI,DEN,,,,,,SF
"","","","","","","","","","","","","","",123147-171785:Bryce McGowens,123147-171785,SG,Bryce,Bryce McGowens,McGowens,4.94000015258789,5,3500,OKC@NO,NO,OKC,,,,,,SG
"","","","","","","","","","","","","","",123147-111372:Thanasis Antetokounmpo,123147-111372,SF,Thanasis,Thanasis Antetokounmpo,Antetokounmpo,3.049999952316284,4,3500,MIL@CLE,MIL,CLE,,,,,,SF
"","","","","","","","","","","","","","",123147-55055:Dante Exum,123147-55055,PG,Dante,Dante Exum,Exum,16.027273004705254,22,3500,DAL@MIN,DAL,MIN,O,Knee,,,,PG
"","","","","","","","","","","","","","",123147-194829:Pete Nance,123147-194829,PF,Pete,Pete Nance,Nance,11.199999809265137,1,3500,MIL@CLE,MIL,CLE,,,,,,PF
"","","","","","","","","","","","","","",123147-228115:Joan Beringer,123147-228115,C,Joan,Joan Beringer,Beringer,3.200000047683716,8,3500,DAL@MIN,MIN,DAL,,,,,,C
"","","","","","","","","","","","","","",123147-228114:Kasparas Jakucionis,123147-228114,PG/SG,Kasparas,Kasparas Jakucionis,Jakucionis,,0,3500,NY@MIA,MIA,NY,,,,,,PG/SG
"","","","","","","","","","","","","","",123147-228112:Thomas Sorber,123147-228112,PF,Thomas,Thomas Sorber,Sorber,,0,3500,OKC@NO,OKC,NO,O,Knee,,,,PF
"","","","","","","","","","","","","","",123147-160022:A.J. Lawson,123147-160022,SG,A.J.,A.J. Lawson,Lawson,16.4500004695012,26,3500,CHA@TOR,TOR,CHA,,,,,,SG
"","","","","","","","","","","","","","",123147-171798:Luke Travers,123147-171798,SF,Luke,Luke Travers,Travers,8.200000127156576,6,3500,MIL@CLE,CLE,MIL,,,,,,SF
"","","","","","","","","","","","","","",123147-228123:Noa Essengue,123147-228123,PF,Noa,Noa Essengue,Essengue,,0,3500,CHI@DEN,CHI,DEN,,,,,,PF
"","","","","","","","","","","","","","",123147-228121:Yanic Konan Niederhauser,123147-228121,C,Yanic Konan,Yanic Konan Niederhauser,Niederhauser,6.240000152587891,5,3500,LAC@PHI,LAC,PHI,,,,,,C
"","","","","","","","","","","","","","",123147-228145:Chaz Lanier,123147-228145,SG,Chaz,Chaz Lanier,Lanier,6.833333333333333,9,3500,IND@DET,DET,IND,,,,,,SG
"","","","","","","","","","","","","","",123147-228150:Mark Sears,123147-228150,PG,Mark,Mark Sears,Sears,3.540000152587891,5,3500,MIL@CLE,MIL,CLE,,,,,,PG
"","","","","","","","","","","","","","",123147-85305:Kenrich Williams,123147-85305,PF,Kenrich,Kenrich Williams,Williams,12.931764131433823,85,3500,OKC@NO,OKC,NO,O,Knee,,,,PF
"","","","","","","","","","","","","","",123147-228155:Alijah Martin,123147-228155,SG,Alijah,Alijah Martin,Martin,,0,3500,CHA@TOR,TOR,CHA,,,,,,SG
"","","","","","","","","","","","","","",123147-228152:Rocco Zikarsky,123147-228152,C,Rocco,Rocco Zikarsky,Zikarsky,,0,3500,DAL@MIN,MIN,DAL,,,,,,C
"","","","","","","","","","","","","","",123147-9535:Kyle Lowry,123147-9535,PG,Kyle,Kyle Lowry,Lowry,7.5,1,3500,LAC@PHI,PHI,LAC,,,,,,PG
"","","","","","","","","","","","","","",123147-228156:Brooks Barnhizer,123147-228156,SF,Brooks,Brooks Barnhizer,Barnhizer,4.958333333333333,12,3500,OKC@NO,OKC,NO,,,,,,SF
"","","","","","","","","","","","","","",123147-11074:Garrett Temple,123147-11074,SG,Garrett,Garrett Temple,Temple,1.5,2,3500,CHA@TOR,TOR,CHA,,,,,,SG
"","","","","","","","","","","","","","",123147-228161:Kam Jones,123147-228161,SG,Kam,Kam Jones,Jones,,0,3500,IND@DET,IND,DET,O,Back,,,,SG
"","","","","","","","","","","","","","",123147-16196:Dwight Powell,123147-16196,C,Dwight,Dwight Powell,Powell,6.881817904385653,11,3500,DAL@MIN,DAL,MIN,,,,,,C
"","","","","","","","","","","","","","",123147-228167:Mohamed Diawara,123147-228167,SF,Mohamed,Mohamed Diawara,Diawara,1.4499999682108562,6,3500,NY@MIA,NY,MIA,,,,,,SF
"","","","","","","","","","","","","","",123147-228679:Tamar Bates,123147-228679,SG,Tamar,Tamar Bates,Bates,,0,3500,CHI@DEN,DEN,CHI,,,,,,SG
"","","","","","","","","","","","","","",123147-228171:Johni Broome,123147-228171,PF,Johni,Johni Broome,Broome,3.950000047683716,2,3500,LAC@PHI,PHI,LAC,,,,,,PF
"","","","","","","","","","","","","","",123147-228170:Hunter Sallis,123147-228170,SG,Hunter,Hunter Sallis,Sallis,0.9000000158945719,3,3500,LAC@PHI,PHI,LAC,,,,,,SG
"","","","","","","","","","","","","","",123147-228175:Vladislav Goldin,123147-228175,C,Vladislav,Vladislav Goldin,Goldin,,0,3500,NY@MIA,MIA,NY,,,,,,C
"","","","","","","","","","","","","","",123147-228178:Hunter Dickinson,123147-228178,C,Hunter,Hunter Dickinson,Dickinson,3,1,3500,OKC@NO,NO,OKC,,,,,,C
"","","","","","","","","","","","","","",123147-228176:Miles Kelly,123147-228176,PG,Miles,Miles Kelly,Kelly,-1,1,3500,DAL@MIN,DAL,MIN,,,,,,PG
"","","","","","","","","","","","","","",123147-9556:Eric Gordon,123147-9556,SG,Eric,Eric Gordon,Gordon,3.5,3,3500,LAC@PHI,PHI,LAC,,,,,,SG
"","","","","","","","","","","","","","",123147-228183:Lachlan Olbrich,123147-228183,C,Lachlan,Lachlan Olbrich,Olbrich,,0,3500,CHI@DEN,CHI,DEN,,,,,,C
"","","","","","","","","","","","","","",123147-228181:Chucky Hepburn,123147-228181,PG,Chucky,Chucky Hepburn,Hepburn,,0,3500,CHA@TOR,TOR,CHA,,,,,,PG
"","","","","","","","","","","","","","",123147-9561:DeAndre Jordan,123147-9561,C,DeAndre,DeAndre Jordan,Jordan,10,2,3500,OKC@NO,NO,OKC,,,,,,C
"","","","","","","","","","","","","","",123147-195937:Trey Jemison,123147-195937,C,Trey,Trey Jemison,Jemison,2.4000000953674316,1,3500,NY@MIA,NY,MIA,,,,,,C
"","","","","","","","","","","","","","",123147-228722:Ryan Nembhard,123147-228722,PG,Ryan,Ryan Nembhard,Nembhard,4.94000015258789,5,3500,DAL@MIN,DAL,MIN,O,Knee,,,,PG
"","","","","","","","","","","","","","",123147-213367:Jamison Battle,123147-213367,SF,Jamison,Jamison Battle,Battle,6.220000076293945,10,3500,CHA@TOR,TOR,CHA,Q,Knee,,,,SF
"","","","","","","","","","","","","","",123147-145305:Zeke Nnaji,123147-145305,PF,Zeke,Zeke Nnaji,Nnaji,2.3999999364217124,6,3500,CHI@DEN,DEN,CHI,,,,,,PF
"","","","","","","","","","","","","","",123147-59318:Joe Ingles,123147-59318,SG,Joe,Joe Ingles,Ingles,1.875,4,3500,DAL@MIN,MIN,DAL,,,,,,SG
"","","","","","","","","","","","","","",123147-145339:Obi Toppin,123147-145339,PF,Obi,Obi Toppin,Toppin,25.5,3,3500,IND@DET,IND,DET,O,Foot,,,,PF
"","","","","","","","","","","","","","",123147-145337:Tyrese Haliburton,123147-145337,PG,Tyrese,Tyrese Haliburton,Haliburton,41.08541615804037,96,3500,IND@DET,IND,DET,O,Achilles,,,,PG
"","","","","","","","","","","","","","",123147-203719:Terrence Shannon,123147-203719,SF,Terrence,Terrence Shannon,Shannon,9.342857360839844,7,3500,DAL@MIN,MIN,DAL,O,Foot,,,,SF
"","","","","","","","","","","","","","",123147-203732:DaRon Holmes,123147-203732,C,DaRon,DaRon Holmes,Holmes,1.5,2,3500,CHI@DEN,DEN,CHI,,,,,,C
"","","","","","","","","","","","","","",123147-203763:Nikola Topic,123147-203763,PG,Nikola,Nikola Topic,Topic,,0,3500,OKC@NO,OKC,NO,O,Groin,,,,PG
"","","","","","","","","","","","","","",123147-203760:Pacome Dadiet,123147-203760,SF,Pacome,Pacome Dadiet,Dadiet,2.1200000762939455,5,3500,NY@MIA,NY,MIA,,,,,,SF
"","","","","","","","","","","","","","",123147-203766:Tidjane Salaun,123147-203766,PF/SF,Tidjane,Tidjane Salaun,Salaun,9.357142857142858,7,3500,CHA@TOR,CHA,TOR,,,,,,SF/PF
"","","","","","","","","","","","","","",123147-203774:Enrique Freeman,123147-203774,PF,Enrique,Enrique Freeman,Freeman,4.886363636363637,22,3500,DAL@MIN,MIN,DAL,,,,,,PF
"","","","","","","","","","","","","","",123147-203773:Johnny Furphy,123147-203773,SG/SF,Johnny,Johnny Furphy,Furphy,6.066666920979817,3,3500,IND@DET,IND,DET,O,Ankle,,,,SG/SF
